FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
217769	2		FSC-H		FSC-H
217769	7		ECD-A	hCD2	CD2
217769	14		Pacific Orange-A		VIVID
217769	15		Time		Time
217770	9		PE-Cy7-A	hICOS	ICOS
217770	13		Pacific Blue-A	hPDCD1	PD-1
217772	7		ECD-A	hCD2	CD2
217773	3	SSC	SSC-A	SSC	SSC-A
217773	5		FITC-A		LIN-1
217773	15		Time		Time
217774	5		FITC-A	hCXCR5	CXCR5
217774	14		Pacific Orange-A		VIVID
217775	2		FSC-H		FSC-H
217776	11		Alexa Fluor 700-A	hHLA-DRA	DR
217776	12		APC-H7-A	hFCGR3A	CD16
217777	4	SSC	SSC-H	SSC	SSC-H
217777	5		FITC-A		LIN-1
217777	14		Pacific Orange-A		VIVID
217778	2		FSC-H		FSC-H
217779	5		FITC-A	hIGHD	IgD
217779	11		Alexa Fluor 700-A		Alexa Fluor 700-A
217780	1		FSC-A		FSC-A
217780	4	SSC	SSC-H	SSC	SSC-H
217780	8		PE-Cy5-A	hCD40	CD40
217780	11		Alexa Fluor 700-A	hHLA-DRA	DR
217784	11		Alexa Fluor 700-A	hHLA-DRA	DR
217784	14		Pacific Orange-A	hCD3E, hMS4A1, VIVID	VIVID/CD3/CD20
217785	2		FSC-H		FSC-H
217785	3	SSC	SSC-A	SSC	SSC-A
217785	6		PE-A	hCLEC4C	BDCA-2
217785	12		APC-H7-A	hITGAX	CD11c
217786	7		ECD-A	hPTPRC/iso:h6	CD45RA
217786	8		PE-Cy5-A	hCXCR3	CXCR3
217787	10		APC-A	hSDC1	CD138
217787	15		Time		Time
217788	1		FSC-A		FSC-A
217788	14		Pacific Orange-A	hCD3E, hMS4A1, VIVID	VIVID/CD3/CD20
217789	12		APC-H7-A	hITGAX	CD11c
217790	15		Time		Time
217791	10		APC-A	hSDC1	CD138
217791	13		Pacific Blue-A	hCD86	CD86
217791	15		Time		Time
217792	2		FSC-H		FSC-H
217792	8		PE-Cy5-A	hCD40	CD40
217792	15		Time		Time
217793	1		FSC-A		FSC-A
217793	13		Pacific Blue-A	hCD86	CD86
217794	2		FSC-H		FSC-H
217794	14		Pacific Orange-A		VIVID
217795	11		Alexa Fluor 700-A		Alexa Fluor 700-A
217797	2		FSC-H		FSC-H
217797	14		Pacific Orange-A		VIVID
217799	1		FSC-A		FSC-A
217799	5		FITC-A	hIGHD	IgD
217799	3	SSC	SSC-A	SSC	SSC-A
217800	10		APC-A	hSECISBP2L	SLAN
217801	9		PE-Cy7-A	hCD1C	CD1c
217802	1		FSC-A		FSC-A
217802	7		ECD-A	hPTPRC/iso:h6	CD45RA
217802	10		APC-A	hCD8A	CD8
217803	12		APC-H7-A	hCD27	CD27
217804	3	SSC	SSC-A	SSC	SSC-A
217806	12		APC-H7-A	hCD4	CD4
217807	1		FSC-A		FSC-A
217807	3	SSC	SSC-A	SSC	SSC-A
217807	6		PE-A	hCD24	CD24
217808	3	SSC	SSC-A	SSC	SSC-A
217808	12		APC-H7-A	hFCGR3A	CD16
217809	10		APC-A	hTHBD	BDCA-3
217809	12		APC-H7-A	hITGAX	CD11c
217810	2		FSC-H		FSC-H
217810	13		Pacific Blue-A	hPDCD1	PD-1
217813	3	SSC	SSC-A	SSC	SSC-A
217813	5		FITC-A		LIN-1
217815	2		FSC-H		FSC-H
217815	10		APC-A	hSDC1	CD138
217815	13		Pacific Blue-A	hCD86	CD86
217816	7		ECD-A	hCD2	CD2
217817	12		APC-H7-A	hITGAX	CD11c
217818	5		FITC-A	hCXCR5	CXCR5
217820	4	SSC	SSC-H	SSC	SSC-H
217820	5		FITC-A		CXC3CR1
217820	8		PE-Cy5-A	hCD40	CD40
217821	12		APC-H7-A	hITGAX	CD11c
217822	4	SSC	SSC-H	SSC	SSC-H
217822	8		PE-Cy5-A	hCXCR3	CXCR3
217823	2		FSC-H		FSC-H
217823	3	SSC	SSC-A	SSC	SSC-A
217823	5		FITC-A	hIGHD	IgD
217823	13		Pacific Blue-A	hCD86	CD86
217824	2		FSC-H		FSC-H
217824	10		APC-A	hSECISBP2L	SLAN
217824	11		Alexa Fluor 700-A	hHLA-DRA	DR
217825	3	SSC	SSC-A	SSC	SSC-A
217826	12		APC-H7-A	hCD4	CD4
217826	15		Time		Time
217827	13		Pacific Blue-A	hCD86	CD86
217827	15		Time		Time
217828	11		Alexa Fluor 700-A	hHLA-DRA	DR
217829	10		APC-A	hTHBD	BDCA-3
217829	12		APC-H7-A	hITGAX	CD11c
217830	8		PE-Cy5-A	hCXCR3	CXCR3
217830	13		Pacific Blue-A	hPDCD1	PD-1
217831	7		ECD-A	hCD19	CD19
217831	11		Alexa Fluor 700-A	hCD3E, hCD14	CD3/CD14
217832	2		FSC-H		FSC-H
217832	13		Pacific Blue-A	hCD86	CD86
217833	5		FITC-A		LIN-1
217833	15		Time		Time
217834	1		FSC-A		FSC-A
217835	1		FSC-A		FSC-A
217836	15		Time		Time
217837	10		APC-A	hTHBD	BDCA-3
217841	6		PE-A	hCLEC4C	BDCA-2
217838	10		APC-A	hCD8A	CD8
217840	6		PE-A	hCD14	CD14
217840	12		APC-H7-A	hFCGR3A	CD16
217842	6		PE-A	hCCR6	CCR6
217842	12		APC-H7-A	hCD4	CD4
217843	15		Time		Time
217845	8		PE-Cy5-A	hCD40	CD40
217845	9		PE-Cy7-A	hCD1C	CD1c
217846	6		PE-A	hCCR6	CCR6
217846	8		PE-Cy5-A	hCXCR3	CXCR3
217846	12		APC-H7-A	hCD4	CD4
217849	10		APC-A	hTHBD	BDCA-3
217849	11		Alexa Fluor 700-A	hHLA-DRA	DR
217849	13		Pacific Blue-A	hCD86	CD86
217851	1		FSC-A		FSC-A
217851	5		FITC-A	hIGHD	IgD
217851	15		Time		Time
217853	3	SSC	SSC-A	SSC	SSC-A
217853	7		ECD-A	hCD2	CD2
217853	9		PE-Cy7-A	hCD1C	CD1c
217853	11		Alexa Fluor 700-A	hHLA-DRA	DR
217853	12		APC-H7-A	hITGAX	CD11c
217855	8		PE-Cy5-A	hMS4A1	CD20
217855	13		Pacific Blue-A	hCD86	CD86
217856	3	SSC	SSC-A	SSC	SSC-A
217856	9		PE-Cy7-A	hCCR7	CCR7
217856	13		Pacific Blue-A	hCD86	CD86
217857	2		FSC-H		FSC-H
217858	7		ECD-A	hPTPRC/iso:h6	CD45RA
217858	9		PE-Cy7-A	hICOS	ICOS
217858	13		Pacific Blue-A	hPDCD1	PD-1
217859	7		ECD-A	hCD19	CD19
217859	12		APC-H7-A	hCD27	CD27
217860	6		PE-A	hCD14	CD14
217861	12		APC-H7-A	hITGAX	CD11c
217862	1		FSC-A		FSC-A
217862	2		FSC-H		FSC-H
217862	5		FITC-A	hCXCR5	CXCR5
217862	7		ECD-A	hPTPRC/iso:h6	CD45RA
217863	1		FSC-A		FSC-A
217863	8		PE-Cy5-A	hMS4A1	CD20
217863	15		Time		Time
217864	1		FSC-A		FSC-A
217864	10		APC-A	hSECISBP2L	SLAN
217864	15		Time		Time
217865	14		Pacific Orange-A		VIVID
217867	6		PE-A	hCD24	CD24
217867	13		Pacific Blue-A	hCD86	CD86
217870	6		PE-A	hCCR6	CCR6
217870	13		Pacific Blue-A	hPDCD1	PD-1
217868	2		FSC-H		FSC-H
217868	9		PE-Cy7-A	hCCR7	CCR7
217868	15		Time		Time
217869	2		FSC-H		FSC-H
217871	1		FSC-A		FSC-A
217872	3	SSC	SSC-A	SSC	SSC-A
217872	4	SSC	SSC-H	SSC	SSC-H
217872	5		FITC-A		CXC3CR1
217874	7		ECD-A	hPTPRC/iso:h6	CD45RA
217874	9		PE-Cy7-A	hICOS	ICOS
217874	11		Alexa Fluor 700-A	hCD3E	CD3
217875	5		FITC-A	hIGHD	IgD
217875	2		FSC-H		FSC-H
217875	14		Pacific Orange-A		VIVID
217877	14		Pacific Orange-A		VIVID
217878	2		FSC-H		FSC-H
217878	5		FITC-A	hCXCR5	CXCR5
217878	13		Pacific Blue-A	hPDCD1	PD-1
217879	5		FITC-A	hIGHD	IgD
217879	10		APC-A	hSDC1	CD138
217880	12		APC-H7-A	hFCGR3A	CD16
217882	4	SSC	SSC-H	SSC	SSC-H
217883	3	SSC	SSC-A	SSC	SSC-A
217883	7		ECD-A	hCD19	CD19
217883	11		Alexa Fluor 700-A	hCD3E, hCD14	CD3/CD14
217883	13		Pacific Blue-A	hCD86	CD86
217884	6		PE-A	hCD14	CD14
217884	10		APC-A	hSECISBP2L	SLAN
217885	2		FSC-H		FSC-H
217885	12		APC-H7-A	hITGAX	CD11c
217885	13		Pacific Blue-A	hCD86	CD86
217885	15		Time		Time
217886	14		Pacific Orange-A		VIVID
217887	7		ECD-A	hCD19	CD19
217887	9		PE-Cy7-A	hCD38	CD38
217888	8		PE-Cy5-A	hCD40	CD40
217888	12		APC-H7-A	hFCGR3A	CD16
217889	7		ECD-A	hCD2	CD2
217890	1		FSC-A		FSC-A
217890	5		FITC-A	hCXCR5	CXCR5
217890	14		Pacific Orange-A		VIVID
217891	8		PE-Cy5-A	hMS4A1	CD20
217892	4	SSC	SSC-H	SSC	SSC-H
217892	8		PE-Cy5-A	hCD40	CD40
217892	9		PE-Cy7-A	hCCR7	CCR7
217892	11		Alexa Fluor 700-A	hHLA-DRA	DR
217893	2		FSC-H		FSC-H
217893	9		PE-Cy7-A	hCD1C	CD1c
217893	14		Pacific Orange-A		VIVID
217894	2		FSC-H		FSC-H
217894	5		FITC-A	hCXCR5	CXCR5
217894	11		Alexa Fluor 700-A	hCD3E	CD3
217895	4	SSC	SSC-H	SSC	SSC-H
217896	6		PE-A	hCD14	CD14
217900	4	SSC	SSC-H	SSC	SSC-H
217898	2		FSC-H		FSC-H
217898	6		PE-A	hCCR6	CCR6
217899	6		PE-A	hCD24	CD24
217899	10		APC-A	hSDC1	CD138
217901	7		ECD-A	hCD2	CD2
217901	8		PE-Cy5-A	hCD40	CD40
217903	6		PE-A	hCD24	CD24
217903	8		PE-Cy5-A	hMS4A1	CD20
217903	12		APC-H7-A	hCD27	CD27
217905	7		ECD-A	hCD2	CD2
217905	12		APC-H7-A	hITGAX	CD11c
217907	6		PE-A	hCD24	CD24
217907	14		Pacific Orange-A		VIVID
217908	1		FSC-A		FSC-A
217908	8		PE-Cy5-A	hCD40	CD40
217908	10		APC-A	hSECISBP2L	SLAN
217909	12		APC-H7-A	hITGAX	CD11c
217911	6		PE-A	hCD24	CD24
217911	11		Alexa Fluor 700-A	hCD3E, hCD14	CD3/CD14
217911	12		APC-H7-A	hCD27	CD27
217912	4	SSC	SSC-H	SSC	SSC-H
217912	6		PE-A	hCD14	CD14
217913	1		FSC-A		FSC-A
217913	6		PE-A	hCLEC4C	BDCA-2
217914	11		Alexa Fluor 700-A	hCD3E	CD3
217914	14		Pacific Orange-A		VIVID
217915	6		PE-A	hCD24	CD24
217915	9		PE-Cy7-A	hCD38	CD38
217915	10		APC-A	hSDC1	CD138
217917	1		FSC-A		FSC-A
217917	14		Pacific Orange-A		VIVID
217918	10		APC-A	hCD8A	CD8
217920	2		FSC-H		FSC-H
217920	3	SSC	SSC-A	SSC	SSC-A
217920	8		PE-Cy5-A	hCD40	CD40
217920	14		Pacific Orange-A	hCD3E, hMS4A1, VIVID	VIVID/CD3/CD20
217921	1		FSC-A		FSC-A
217921	8		PE-Cy5-A	hCD40	CD40
217922	7		ECD-A	hPTPRC/iso:h6	CD45RA
217922	9		PE-Cy7-A	hICOS	ICOS
217922	14		Pacific Orange-A		VIVID
217923	5		FITC-A	hIGHD	IgD
217924	7		ECD-A	hCD2	CD2
217924	8		PE-Cy5-A	hCD40	CD40
217924	11		Alexa Fluor 700-A	hHLA-DRA	DR
217924	12		APC-H7-A	hFCGR3A	CD16
217925	2		FSC-H		FSC-H
217925	3	SSC	SSC-A	SSC	SSC-A
217925	9		PE-Cy7-A	hCD1C	CD1c
217926	1		FSC-A		FSC-A
217927	3	SSC	SSC-A	SSC	SSC-A
217927	6		PE-A	hCD24	CD24
217927	8		PE-Cy5-A	hMS4A1	CD20
217928	2		FSC-H		FSC-H
217928	6		PE-A	hCD14	CD14
217928	9		PE-Cy7-A	hCCR7	CCR7
217929	6		PE-A	hCLEC4C	BDCA-2
217931	1		FSC-A		FSC-A
217931	10		APC-A	hSDC1	CD138
217932	11		Alexa Fluor 700-A	hHLA-DRA	DR
217934	8		PE-Cy5-A	hCXCR3	CXCR3
217934	13		Pacific Blue-A	hPDCD1	PD-1
217934	14		Pacific Orange-A		VIVID
217935	1		FSC-A		FSC-A
217935	10		APC-A	hSDC1	CD138
217936	6		PE-A	hCD14	CD14
217937	1		FSC-A		FSC-A
217937	4	SSC	SSC-H	SSC	SSC-H
217937	6		PE-A	hCLEC4C	BDCA-2
217938	4	SSC	SSC-H	SSC	SSC-H
217939	14		Pacific Orange-A		VIVID
217940	10		APC-A	hSECISBP2L	SLAN
217940	12		APC-H7-A	hFCGR3A	CD16
217942	12		APC-H7-A	hCD4	CD4
217943	2		FSC-H		FSC-H
217943	8		PE-Cy5-A	hMS4A1	CD20
217944	6		PE-A	hCD14	CD14
217944	12		APC-H7-A	hFCGR3A	CD16
217945	1		FSC-A		FSC-A
217946	5		FITC-A	hCXCR5	CXCR5
217946	13		Pacific Blue-A	hPDCD1	PD-1
217947	8		PE-Cy5-A	hMS4A1	CD20
217947	12		APC-H7-A	hCD27	CD27
217948	1		FSC-A		FSC-A
217949	4	SSC	SSC-H	SSC	SSC-H
217950	2		FSC-H		FSC-H
217950	6		PE-A	hCCR6	CCR6
217950	14		Pacific Orange-A		VIVID
217951	4	SSC	SSC-H	SSC	SSC-H
217951	6		PE-A	hCD24	CD24
217951	14		Pacific Orange-A		VIVID
217952	1		FSC-A		FSC-A
217952	7		ECD-A	hCD2	CD2
217952	8		PE-Cy5-A	hCD40	CD40
217952	14		Pacific Orange-A	hCD3E, hMS4A1, VIVID	VIVID/CD3/CD20
217953	2		FSC-H		FSC-H
217953	6		PE-A	hCLEC4C	BDCA-2
217954	12		APC-H7-A	hCD4	CD4
217954	13		Pacific Blue-A	hPDCD1	PD-1
217955	4	SSC	SSC-H	SSC	SSC-H
217956	1		FSC-A		FSC-A
217956	4	SSC	SSC-H	SSC	SSC-H
217956	14		Pacific Orange-A	hCD3E, hMS4A1, VIVID	VIVID/CD3/CD20
217958	1		FSC-A		FSC-A
217958	2		FSC-H		FSC-H
217957	10		APC-A	hTHBD	BDCA-3
217575	2		FSC-H		FSC-H
217576	4	SSC	SSC-H	SSC	SSC-H
217576	13		Pacific Blue-A	hCD86	CD86
217577	5		FITC-A		LIN-1
217578	3	SSC	SSC-A	SSC	SSC-A
217579	12		APC-H7-A	hCD27	CD27
217579	15		Time		Time
217580	7		ECD-A	hCD2	CD2
217580	13		Pacific Blue-A	hCD86	CD86
217581	1		FSC-A		FSC-A
217582	3	SSC	SSC-A	SSC	SSC-A
217582	8		PE-Cy5-A	hCXCR3	CXCR3
217582	13		Pacific Blue-A	hPDCD1	PD-1
217583	7		ECD-A	hCD19	CD19
217583	10		APC-A	hSDC1	CD138
217584	4	SSC	SSC-H	SSC	SSC-H
217584	6		PE-A	hCD14	CD14
217584	7		ECD-A	hCD2	CD2
217584	11		Alexa Fluor 700-A	hHLA-DRA	DR
217586	11		Alexa Fluor 700-A	hCD3E	CD3
217586	12		APC-H7-A	hCD4	CD4
217588	6		PE-A	hCD14	CD14
217589	8		PE-Cy5-A	hCD40	CD40
217589	10		APC-A	hTHBD	BDCA-3
217590	1		FSC-A		FSC-A
217590	3	SSC	SSC-A	SSC	SSC-A
217590	11		Alexa Fluor 700-A	hCD3E	CD3
217591	8		PE-Cy5-A	hMS4A1	CD20
217592	2		FSC-H		FSC-H
217593	5		FITC-A		LIN-1
217593	11		Alexa Fluor 700-A	hHLA-DRA	DR
217594	6		PE-A	hCCR6	CCR6
217594	14		Pacific Orange-A		VIVID
217596	13		Pacific Blue-A	hCD86	CD86
217596	12		APC-H7-A	hFCGR3A	CD16
217597	1		FSC-A		FSC-A
217597	11		Alexa Fluor 700-A	hHLA-DRA	DR
217598	9		PE-Cy7-A	hICOS	ICOS
217600	7		ECD-A	hCD2	CD2
217600	8		PE-Cy5-A	hCD40	CD40
217600	11		Alexa Fluor 700-A	hHLA-DRA	DR
217601	2		FSC-H		FSC-H
217601	4	SSC	SSC-H	SSC	SSC-H
217601	12		APC-H7-A	hITGAX	CD11c
217601	14		Pacific Orange-A		VIVID
217602	4	SSC	SSC-H	SSC	SSC-H
217603	12		APC-H7-A	hCD27	CD27
217604	9		PE-Cy7-A	hCCR7	CCR7
217604	14		Pacific Orange-A	hCD3E, hMS4A1, VIVID	VIVID/CD3/CD20
217605	4	SSC	SSC-H	SSC	SSC-H
217606	11		Alexa Fluor 700-A	hCD3E	CD3
217606	12		APC-H7-A	hCD4	CD4
217606	13		Pacific Blue-A	hPDCD1	PD-1
217607	5		FITC-A	hIGHD	IgD
217607	6		PE-A	hCD24	CD24
217608	3	SSC	SSC-A	SSC	SSC-A
217609	2		FSC-H		FSC-H
217610	10		APC-A	hCD8A	CD8
217610	13		Pacific Blue-A	hPDCD1	PD-1
217610	15		Time		Time
217611	4	SSC	SSC-H	SSC	SSC-H
217611	7		ECD-A	hCD19	CD19
217611	15		Time		Time
217613	2		FSC-H		FSC-H
217613	11		Alexa Fluor 700-A	hHLA-DRA	DR
217615	3	SSC	SSC-A	SSC	SSC-A
217615	4	SSC	SSC-H	SSC	SSC-H
217615	13		Pacific Blue-A	hCD86	CD86
217616	1		FSC-A		FSC-A
217616	6		PE-A	hCD14	CD14
217616	14		Pacific Orange-A	hCD3E, hMS4A1, VIVID	VIVID/CD3/CD20
217617	13		Pacific Blue-A	hCD86	CD86
217618	9		PE-Cy7-A	hICOS	ICOS
217618	13		Pacific Blue-A	hPDCD1	PD-1
217619	9		PE-Cy7-A	hCD38	CD38
217619	14		Pacific Orange-A		VIVID
217620	7		ECD-A	hCD2	CD2
217620	9		PE-Cy7-A	hCCR7	CCR7
217620	13		Pacific Blue-A	hCD86	CD86
217620	15		Time		Time
217621	11		Alexa Fluor 700-A	hHLA-DRA	DR
217622	14		Pacific Orange-A		VIVID
217623	2		FSC-H		FSC-H
217623	4	SSC	SSC-H	SSC	SSC-H
217623	9		PE-Cy7-A	hCD38	CD38
217623	10		APC-A	hSDC1	CD138
217623	12		APC-H7-A	hCD27	CD27
217624	11		Alexa Fluor 700-A	hHLA-DRA	DR
217624	12		APC-H7-A	hFCGR3A	CD16
217625	2		FSC-H		FSC-H
217625	8		PE-Cy5-A	hCD40	CD40
217625	12		APC-H7-A	hITGAX	CD11c
217626	13		Pacific Blue-A	hPDCD1	PD-1
217627	3	SSC	SSC-A	SSC	SSC-A
217627	5		FITC-A	hIGHD	IgD
217628	7		ECD-A	hCD2	CD2
217628	14		Pacific Orange-A	hCD3E, hMS4A1, VIVID	VIVID/CD3/CD20
217629	11		Alexa Fluor 700-A	hHLA-DRA	DR
217630	3	SSC	SSC-A	SSC	SSC-A
217630	5		FITC-A	hCXCR5	CXCR5
217630	10		APC-A	hCD8A	CD8
217630	11		Alexa Fluor 700-A	hCD3E	CD3
217632	2		FSC-H		FSC-H
217632	3	SSC	SSC-A	SSC	SSC-A
217633	1		FSC-A		FSC-A
217633	4	SSC	SSC-H	SSC	SSC-H
217633	8		PE-Cy5-A	hCD40	CD40
217633	14		Pacific Orange-A		VIVID
217635	3	SSC	SSC-A	SSC	SSC-A
217635	9		PE-Cy7-A	hCD38	CD38
217635	11		Alexa Fluor 700-A	hCD3E, hCD14	CD3/CD14
217636	6		PE-A	hCD14	CD14
217636	13		Pacific Blue-A	hCD86	CD86
217637	12		APC-H7-A	hITGAX	CD11c
217638	9		PE-Cy7-A	hICOS	ICOS
217638	10		APC-A	hCD8A	CD8
217639	3	SSC	SSC-A	SSC	SSC-A
217639	8		PE-Cy5-A	hMS4A1	CD20
217639	9		PE-Cy7-A	hCD38	CD38
217639	10		APC-A	hSDC1	CD138
217639	13		Pacific Blue-A	hCD86	CD86
217640	5		FITC-A		CXC3CR1
217640	10		APC-A	hSECISBP2L	SLAN
217640	12		APC-H7-A	hFCGR3A	CD16
217640	13		Pacific Blue-A	hCD86	CD86
217641	1		FSC-A		FSC-A
217641	10		APC-A	hTHBD	BDCA-3
217641	11		Alexa Fluor 700-A	hHLA-DRA	DR
217641	13		Pacific Blue-A	hCD86	CD86
217642	3	SSC	SSC-A	SSC	SSC-A
217642	5		FITC-A	hCXCR5	CXCR5
217642	7		ECD-A	hPTPRC/iso:h6	CD45RA
217642	10		APC-A	hCD8A	CD8
217643	1		FSC-A		FSC-A
217644	2		FSC-H		FSC-H
217644	14		Pacific Orange-A	hCD3E, hMS4A1, VIVID	VIVID/CD3/CD20
217645	1		FSC-A		FSC-A
217645	3	SSC	SSC-A	SSC	SSC-A
217645	11		Alexa Fluor 700-A	hHLA-DRA	DR
217646	3	SSC	SSC-A	SSC	SSC-A
217647	10		APC-A	hSDC1	CD138
217647	14		Pacific Orange-A	hCD3E, hCD14, VIVID	VIVID/CD3/CD14
217648	3	SSC	SSC-A	SSC	SSC-A
217648	10		APC-A	hSECISBP2L	SLAN
217649	1		FSC-A		FSC-A
217651	3	SSC	SSC-A	SSC	SSC-A
217651	4	SSC	SSC-H	SSC	SSC-H
217651	6		PE-A	hCD24	CD24
217651	9		PE-Cy7-A	hCD38	CD38
217651	10		APC-A	hSDC1	CD138
217651	12		APC-H7-A	hCD27	CD27
217651	13		Pacific Blue-A	hCD86	CD86
217651	15		Time		Time
217652	9		PE-Cy7-A	hCCR7	CCR7
217652	15		Time		Time
217653	2		FSC-H		FSC-H
217653	10		APC-A	hTHBD	BDCA-3
217655	7		ECD-A	hCD19	CD19
217655	12		APC-H7-A	hCD27	CD27
217655	15		Time		Time
217656	3	SSC	SSC-A	SSC	SSC-A
217656	7		ECD-A	hCD2	CD2
217659	2		FSC-H		FSC-H
217659	14		Pacific Orange-A	hCD3E, hCD14, VIVID	VIVID/CD3/CD14
217660	2		FSC-H		FSC-H
217660	3	SSC	SSC-A	SSC	SSC-A
217660	7		ECD-A	hCD2	CD2
217662	6		PE-A	hCCR6	CCR6
217662	7		ECD-A	hPTPRC/iso:h6	CD45RA
217662	14		Pacific Orange-A		VIVID
217663	5		FITC-A	hIGHD	IgD
217664	8		PE-Cy5-A	hCD40	CD40
217664	10		APC-A	hSECISBP2L	SLAN
217664	14		Pacific Orange-A	hCD3E, hMS4A1, VIVID	VIVID/CD3/CD20
217666	3	SSC	SSC-A	SSC	SSC-A
217666	4	SSC	SSC-H	SSC	SSC-H
217666	6		PE-A	hCCR6	CCR6
217666	10		APC-A	hCD8A	CD8
217667	15		Time		Time
217669	1		FSC-A		FSC-A
217669	7		ECD-A	hCD2	CD2
217669	9		PE-Cy7-A	hCD1C	CD1c
217669	11		Alexa Fluor 700-A	hHLA-DRA	DR
217670	8		PE-Cy5-A	hCXCR3	CXCR3
217670	10		APC-A	hCD8A	CD8
217670	13		Pacific Blue-A	hPDCD1	PD-1
217671	8		PE-Cy5-A	hMS4A1	CD20
217671	9		PE-Cy7-A	hCD38	CD38
217672	5		FITC-A		CXC3CR1
217672	11		Alexa Fluor 700-A	hHLA-DRA	DR
217673	2		FSC-H		FSC-H
217673	14		Pacific Orange-A		VIVID
217673	15		Time		Time
217674	15		Time		Time
217675	3	SSC	SSC-A	SSC	SSC-A
217675	5		FITC-A	hIGHD	IgD
217675	7		ECD-A	hCD19	CD19
217676	13		Pacific Blue-A	hCD86	CD86
217677	14		Pacific Orange-A		VIVID
217678	14		Pacific Orange-A		VIVID
217679	5		FITC-A	hIGHD	IgD
217681	3	SSC	SSC-A	SSC	SSC-A
217681	10		APC-A	hTHBD	BDCA-3
217682	2		FSC-H		FSC-H
217682	15		Time		Time
217683	3	SSC	SSC-A	SSC	SSC-A
217683	13		Pacific Blue-A	hCD86	CD86
217684	8		PE-Cy5-A	hCD40	CD40
217684	11		Alexa Fluor 700-A	hHLA-DRA	DR
217685	2		FSC-H		FSC-H
217686	14		Pacific Orange-A		VIVID
217687	4	SSC	SSC-H	SSC	SSC-H
217687	9		PE-Cy7-A	hCD38	CD38
217691	14		Pacific Orange-A	hCD3E, hCD14, VIVID	VIVID/CD3/CD14
217689	2		FSC-H		FSC-H
217689	5		FITC-A		LIN-1
217689	12		APC-H7-A	hITGAX	CD11c
217690	2		FSC-H		FSC-H
217690	6		PE-A	hCCR6	CCR6
217690	7		ECD-A	hPTPRC/iso:h6	CD45RA
217690	11		Alexa Fluor 700-A	hCD3E	CD3
217692	2		FSC-H		FSC-H
217692	5		FITC-A		CXC3CR1
217692	10		APC-A	hSECISBP2L	SLAN
217693	4	SSC	SSC-H	SSC	SSC-H
217694	13		Pacific Blue-A	hPDCD1	PD-1
217695	6		PE-A	hCD24	CD24
217695	11		Alexa Fluor 700-A		Alexa Fluor 700-A
217695	14		Pacific Orange-A	hCD3E, hCD14, VIVID	VIVID/CD3/CD14
217696	10		APC-A	hSECISBP2L	SLAN
217696	12		APC-H7-A	hFCGR3A	CD16
217697	1		FSC-A		FSC-A
217697	2		FSC-H		FSC-H
217699	12		APC-H7-A	hCD27	CD27
217699	13		Pacific Blue-A	hCD86	CD86
217700	2		FSC-H		FSC-H
217701	8		PE-Cy5-A	hCD40	CD40
217702	6		PE-A	hCCR6	CCR6
217703	1		FSC-A		FSC-A
217703	11		Alexa Fluor 700-A	hCD3E, hCD14	CD3/CD14
217703	13		Pacific Blue-A	hCD86	CD86
217704	2		FSC-H		FSC-H
217704	6		PE-A	hCD14	CD14
217705	5		FITC-A		LIN-1
217705	8		PE-Cy5-A	hCD40	CD40
217708	2		FSC-H		FSC-H
217708	10		APC-A	hSECISBP2L	SLAN
217709	4	SSC	SSC-H	SSC	SSC-H
217709	9		PE-Cy7-A	hCD1C	CD1c
217710	5		FITC-A	hCXCR5	CXCR5
217710	7		ECD-A	hPTPRC/iso:h6	CD45RA
217710	13		Pacific Blue-A	hPDCD1	PD-1
217710	14		Pacific Orange-A		VIVID
217710	15		Time		Time
217711	3	SSC	SSC-A	SSC	SSC-A
217711	6		PE-A	hCD24	CD24
217711	8		PE-Cy5-A	hMS4A1	CD20
217711	13		Pacific Blue-A	hCD86	CD86
217711	15		Time		Time
217712	1		FSC-A		FSC-A
217712	4	SSC	SSC-H	SSC	SSC-H
217712	8		PE-Cy5-A	hCD40	CD40
217712	9		PE-Cy7-A	hCCR7	CCR7
217713	5		FITC-A		LIN-1
217713	7		ECD-A	hCD2	CD2
217713	8		PE-Cy5-A	hCD40	CD40
217714	2		FSC-H		FSC-H
217714	8		PE-Cy5-A	hCXCR3	CXCR3
217714	14		Pacific Orange-A		VIVID
217715	2		FSC-H		FSC-H
217715	8		PE-Cy5-A	hMS4A1	CD20
217715	10		APC-A	hSDC1	CD138
217716	3	SSC	SSC-A	SSC	SSC-A
217717	3	SSC	SSC-A	SSC	SSC-A
217721	1		FSC-A		FSC-A
217721	12		APC-H7-A	hITGAX	CD11c
217718	9		PE-Cy7-A	hICOS	ICOS
217719	1		FSC-A		FSC-A
217719	6		PE-A	hCD24	CD24
217720	4	SSC	SSC-H	SSC	SSC-H
217720	12		APC-H7-A	hFCGR3A	CD16
217723	3	SSC	SSC-A	SSC	SSC-A
217723	12		APC-H7-A	hCD27	CD27
217723	13		Pacific Blue-A	hCD86	CD86
217724	3	SSC	SSC-A	SSC	SSC-A
217724	5		FITC-A		CXC3CR1
217724	9		PE-Cy7-A	hCCR7	CCR7
217724	14		Pacific Orange-A	hCD3E, hMS4A1, VIVID	VIVID/CD3/CD20
217725	2		FSC-H		FSC-H
217725	8		PE-Cy5-A	hCD40	CD40
